Incidence;REC-ID;EXPERT-ID;VersionDateDDMMYY;XLS-Row-No;LOT-SampleCode;T_RECORDS_CollectorSampleCode;Genus;SpecificEpithet;Species;TAXON-ID;Authority;Males;Females;Unsexed;AbundanceQualifier;Abundance;ReproductiveStatus;ID_Doubtful;Remarks;SubFamily;Family;Order;Class;Phylum;Kingdom;Determined_By;Determined_Date;T_RECORDS_RecDate;LOT-Project;TMP_T_RECORDS-FlatFile_SamplePrefix;TMP_T_RECORDS-FlatFile_ProtocolNumber;TMP_T_RECORDS-FlatFile_SampleNumber;TMP_T_RECORDS-FlatFile_Old-SampleCode;METH-ID;Method;TMP_T_RECORDS-FlatFile_SampleDetails;TMP_T_RECORDS-FlatFile_MainSample;TMP_T_RECORDS-FlatFile_MainSampleCode;SubsampleLetter;SubSampleType;LOT-SampleParent;TreeZone;BranchColor;Horizontal Distance;AZ;HAGL;HD (Corrected);X;Y;Z Height above ground (m);Diameter(cm);SampleOrientation;Plot;TREE-PART;EPIPHYTE-TYPE;CollectedOutsideTheTree;GRP-ID;SubprojectName;DateStarted;DateEnded;DateRange;Replicate;SampleParticipant;CollectedBy;T_LOT-SUB-SAMPLES_CollectorSampleCode;Site;LatLongTree;ElevationTree;ElevationSample;SampleNotes;PERMIT-TYPE;UnitOfMeasurement-ES;Condicion;Exported;Deposited;T_LOT-SUB-SAMPLES_RecBy;T_LOT-SUB-SAMPLES_RecDate;T_LOT-SUB-SAMPLES_UpdBy;T_LOT-SUB-SAMPLES_UpdDate;LatitudeDec;LongitudeDec;Ellipsoidal height;SubSampleCode;SubProtocolNumber;SubProtocolName;BranchColor-ID;LOT-SamplesCodeColor;LOT-SamplesCodeColorOrientation;ParentSampleNumber;SampleParent;FlagUsedAsRef;Protocol
1;"ValenzuelL;12/09/2024#00204";92;9/12/24;204;LOT02-453144/P;44007;Sciodaphyllum;pentandrum;Sciodaphyllum pentandrum;551;(Pav.) Poir.;;;;;1;;;Herborizada, 2023052008-16-23;;Araliaceae;Apiales;Magnoliopsida;Tracheophyta;Plantae;(Pav.) Poir.;;1/18/26 14:05;LOT02;LOT02;45;144;LOT02-450144/P;45;Epiphyte collection;Epiphyte collection 144;0;;P;Epiphyte collection MHN-P;LOT02-21332;3;a;;;;;0;0;0;;;;;7;0;11;Life On Trees-Andes 2023A;;;;0;50;Pascal & Valenzuela;LVG44007;PN Yanachaga-Chemillén;10.54584 S, 75.35741 W;2400;0;;;17;;-1;0;51;;;;;;;;;;;LOT02-450181;;0;;;
1;"CastroC;25/08/2025#00149";104;8/25/25;149;LOT03-45490/C;3340;Sciodaphyllum;sp. CC1;Sciodaphyllum sp. CC1;552;;;;;;1;Sterile voucher;;"Sterile voucher; Abundance per island: Low; ";;Araliaceae;Apiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;90;;45;Epiphyte collection;Angiosperm epiphyte;0;;C;Angiosperm epiphyte COL;LOT03-18405;4;b;7,7;165,7;30;8 365;-8 106;2 066;30;50;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3340;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Low;4;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;5;;0;
1;"CastroC;25/08/2025#00148";104;8/25/25;148;LOT03-45490/H;3340;Sciodaphyllum;sp. CC1;Sciodaphyllum sp. CC1;552;;;;;;1;Sterile voucher;;"Sterile voucher; Abundance per island: Low; ";;Araliaceae;Apiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;90;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-18405;4;b;7,7;165,7;30;8 365;-8 106;2 066;30;50;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3340;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Low;4;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;5;;0;
1;"CastroC;25/08/2025#00414";104;8/25/25;414;LOT03-21538/H;3420;Sciodaphyllum;sp. CC2;Sciodaphyllum sp. CC2;553;;;;;;1;Fertile voucher;;"Fertile voucher; ; ";;Araliaceae;Apiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;38;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;H;Angiosperm epiphyte FMB;LOT03-21538;5;v;11,2;133,1;33;11 865;-8 107;8 663;33;15;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/9/24;8/9/24;9-16.viii.2024;0;54;Castro;3420;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;34;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00413";104;8/25/25;413;LOT03-21538/C;3420;Sciodaphyllum;sp. CC2;Sciodaphyllum sp. CC2;553;;;;;;1;Fertile voucher;;"Fertile voucher; ; ";;Araliaceae;Apiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;38;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;C;Angiosperm epiphyte COL;LOT03-21538;5;v;11,2;133,1;33;11 865;-8 107;8 663;33;15;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/9/24;8/9/24;9-16.viii.2024;0;54;Castro;3420;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;35;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"ValenzuelL;12/09/2024#00292";92;9/12/24;292;LOT02-455172/H;44455;Semiramisia;speciosa;Semiramisia speciosa;554;(Benth.) Klotzsch;;;;;1;;;Herborizada, 2023100918-17-11;;Ericaceae;Ericales;Eudicots;Tracheophyta;Plantae;(Benth.) Klotzsch;;1/18/26 14:05;LOT02;;;;;;Epiphyte collection;;0;;H;Epiphyte collection HOXA;LOT02-21571;5;;;0;0;;0;0;0;;;;;7;0;12;Life On Trees-Andes 2023B;;;;0;50;Pascal & Valenzuela;LVG44455;PN Yanachaga-Chemillén;10.54584 S, 75.35741 W;2400;0;;;;;0;-1;51;1/28/25 19:27;;;;;;;;;;;;0;;0;
1;"ValenzuelL;12/09/2024#00776";92;9/12/24;776;LOT01-3471/H1;;Semiramisia;speciosa;Semiramisia speciosa;554;(Benth.) Klotzsch;;;;;1;;;Planta seca;;Ericaceae;Ericales;Eudicots;Tracheophyta;Plantae;(Benth.) Klotzsch Vel sp aff.;;1/18/26 14:05;LOT01;LOT01;11;71;;45;Epiphyte collection;Epiphyte #71;0;;H1;Herbarium part 1- USM;LOT01-3471;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;0;-1;1;9/5/22 10:50;;;;;;;;;;;;0;3471;0;
1;"Cárdenas G;20/11/2024#00144";114;11/20/24;144;LOT03-06429/H;;Serpocaulon;triseriale;Serpocaulon triseriale;555;;;;;;1;;;;;Polypodiaceae;Polypodiales;;;Plantae;G.G. Cárdenas;11/20/24;1/18/26 14:05;LOT03;LOT03;6;29;;44;Fern collection;Pteridophyta (Ferns);0;;H;Pteridophyta FMB;LOT03-18443;4;g;1,5;10,3;23,5;2 165;2,13;0,387;23,5;80;;;;9;0;14;Life On Trees-Amazon Andes 2024A;2/9/24;2/9/24;31.i-20.ii.2024;0;55;Cárdenas;9165;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;Abundance: 1 ;4;34;10;0;-1;51;5/15/24 12:57;;;;;;;;;;;;43;;0;
1;"Cárdenas G;20/11/2024#00145";114;11/20/24;145;LOT03-06429/R;;Serpocaulon;triseriale;Serpocaulon triseriale;555;;;;;;1;;;;;Polypodiaceae;Polypodiales;;;Plantae;G.G. Cárdenas;11/20/24;1/18/26 14:05;LOT03;LOT03;6;29;;44;Fern collection;Pteridophyta (Ferns);0;;R;Pteridophyta: Roots DNA;LOT03-18443;4;g;1,5;10,3;23,5;2 165;2,13;0,387;23,5;80;;;;9;0;14;Life On Trees-Amazon Andes 2024A;2/9/24;2/9/24;31.i-20.ii.2024;0;55;Cárdenas;9165;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;Abundance: 1 ;4;2;14;-1;0;51;5/15/24 12:57;;;;;;;;;;;;43;;0;
1;"Cárdenas G;20/11/2024#00143";114;11/20/24;143;LOT03-06429/D;;Serpocaulon;triseriale;Serpocaulon triseriale;555;;;;;;1;;;;;Polypodiaceae;Polypodiales;;;Plantae;G.G. Cárdenas;11/20/24;1/18/26 14:05;LOT03;LOT03;6;29;;44;Fern collection;Pteridophyta (Ferns);0;;D;Pteridophyta DNA;LOT03-18443;4;g;1,5;10,3;23,5;2 165;2,13;0,387;23,5;80;;;;9;0;14;Life On Trees-Amazon Andes 2024A;2/9/24;2/9/24;31.i-20.ii.2024;0;55;Cárdenas;9165;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;Abundance: 1 ;4;2;14;-1;0;51;5/15/24 12:57;;;;;;;;;;;;43;;0;
1;"CastroC;25/08/2025#00608";104;8/25/25;608;LOT03-16513/H;3479;Sobralia;cf. crocea;Sobralia cf. crocea;556;(Poepp. & Endl.) Rchb. f.;;;;;1;Fertile voucher;cf.;"Fertile voucher; ; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;16;13;;45;Epiphyte collection;Epiphyte Angiosperm (Opportunistic);0;;H;Angiosperm epiphyte FMB;LOT03-16513;5;t;8,2;250;29,4;;;;;;;;;;0;15;;8/14/24;8/14/24;14.viii.2024;0;54;Castro;3479;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;;;;0;-1;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00609";104;8/25/25;609;LOT03-16513/C;3479;Sobralia;cf. crocea;Sobralia cf. crocea;556;(Poepp. & Endl.) Rchb. f.;;;;;1;Fertile voucher;cf.;"Fertile voucher; ; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;16;13;;45;Epiphyte collection;Epiphyte Angiosperm (Opportunistic);0;;C;Angiosperm epiphyte COL;LOT03-16513;5;t;8,2;250;29,4;;;;;;;;;;0;15;;8/14/24;8/14/24;14.viii.2024;0;54;Castro;3479;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;;;;0;-1;51;10/2/25;;;;;;;;;;;;;;;
1;"ValenzuelL;12/09/2024#00031";92;9/12/24;31;LOT01-3422/H1;;Sobralia;fimbriata;Sobralia fimbriata;557;Poepp. & Endl. Vel sp aff;;;;;1;;;Planta seca;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;Poepp. & Endl. Vel sp aff;;1/18/26 14:05;LOT01;LOT01;11;22;;45;Epiphyte collection;Epiphyte #22;0;;H1;Herbarium part 1- USM;LOT01-3422;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;0;-1;1;9/5/22 10:50;;;;;;;;;;;;0;3422;0;
1;"CastroC;25/08/2025#00585";104;8/25/25;585;LOT03-214216/H;3472;Sobralia;klotzscheana;Sobralia klotzscheana;558;Rchb. f.;;;;;1;Sterile voucher;;"Sterile voucher; ; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;216;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;H;Angiosperm epiphyte FMB;LOT03-214216;4;f;3,5;79,8;29;4 165;0,738;4 099;29;40;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/13/24;8/13/24;9-16.viii.2024;0;54;Castro;3472;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;35;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00584";104;8/25/25;584;LOT03-214216/C;3472;Sobralia;klotzscheana;Sobralia klotzscheana;558;Rchb. f.;;;;;1;Sterile voucher;;"Sterile voucher; ; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;216;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;C;Angiosperm epiphyte COL;LOT03-214216;4;f;3,5;79,8;29;4 165;0,738;4 099;29;40;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/13/24;8/13/24;9-16.viii.2024;0;54;Castro;3472;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;35;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00129";104;8/25/25;129;LOT03-45576/H;3326;Sobralia;klotzscheana;Sobralia klotzscheana;558;Rchb. f.;;;;;1;Sterile voucher;;"Sterile voucher; Abundance per island: Low; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;76;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-18510;5;b;13,6;187,3;27,5;14 265;-14 149;-1 813;27,5;23;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3326;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Low;5;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;10;;0;
1;"ValenzuelL;12/09/2024#00175";92;9/12/24;175;LOT02-452141/P;44004;Solanum;chimborazense;Solanum chimborazense;559;Bitter & Sodiro;;;;;1;;;Herborizada, 2023052007-45-41;;Solanaceae;Solanales;Eudicots;Tracheophyta;Plantae;Bitter & Sodiro;;1/18/26 14:05;LOT02;LOT02;45;141;LOT02-450141/P;45;Epiphyte collection;Epiphyte collection 141;0;;P;Epiphyte collection MHN-P;LOT02-21229;2;a;;;;;0;0;0;;;;;7;0;11;Life On Trees-Andes 2023A;;;;0;50;Pascal & Valenzuela;LVG44004;PN Yanachaga-Chemillén;10.54584 S, 75.35741 W;2400;0;;;17;;-1;0;51;;;;;;;;;;;LOT02-450175;;0;;;
1;"ValenzuelL;12/09/2024#00174";92;9/12/24;174;LOT02-452141/H;44004;Solanum;chimborazense;Solanum chimborazense;559;Bitter & Sodiro;;;;;1;;;Herborizada, 2023052007-45-41;;Solanaceae;Solanales;Eudicots;Tracheophyta;Plantae;Bitter & Sodiro;;1/18/26 14:05;LOT02;LOT02;45;141;LOT02-450141/H;45;Epiphyte collection;Epiphyte collection 141;0;;H;Epiphyte collection HOXA;LOT02-21229;2;a;;;;;0;0;0;;;;;7;0;11;Life On Trees-Andes 2023A;;;;0;50;Pascal & Valenzuela;LVG44004;PN Yanachaga-Chemillén;10.54584 S, 75.35741 W;2400;0;;;17;;0;-1;51;;;;;;;;;;;LOT02-450174;;0;;;
1;"ValenzuelL;12/09/2024#00547";92;9/12/24;547;LOT02-45658/H;43932;Solenidiopsis;tigroides;Solenidiopsis tigroides;560;(C. Schweinf.) Senghas;;;;;1;;;Herborizada, 2023051621-01-50;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;(C. Schweinf.) Senghas;;1/18/26 14:05;LOT02;LOT02;45;58;LOT02-45058/H;45;Epiphyte collection;Epiphyte collection 58;0;;H;Epiphyte collection HOXA;LOT02-18636;6;;;;;;0;0;0;;;;;7;0;11;Life On Trees-Andes 2023A;;;;0;50;Pascal & Valenzuela;LVG43932;PN Yanachaga-Chemillén;10.54584 S, 75.35741 W;2400;0;;;17;;0;-1;51;;;;;;;;;;;LOT02-45074;;0;;;
1;"ValenzuelL;12/09/2024#00701";92;9/12/24;701;LOT01-3429/H1;;Souroubea;peruviana;Souroubea peruviana;581;Gilg;;;;;1;;;Planta seca;;Marcgraviaceae;Ericales;Eudicots;Tracheophyta;Plantae;Gilg;;1/18/26 14:05;LOT01;LOT01;11;29;;45;Epiphyte collection;Epiphyte #29;0;;H1;Herbarium part 1- USM;LOT01-3429;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;0;-1;1;9/5/22 10:50;;;;;;;;;;;;0;3429;0;
1;"ValenzuelL;12/09/2024#00702";92;9/12/24;702;LOT01-3429/H2;;Souroubea;peruviana;Souroubea peruviana;581;Gilg;;;;;1;;;Planta seca;;Marcgraviaceae;Ericales;Eudicots;Tracheophyta;Plantae;Gilg;;1/18/26 14:05;LOT01;LOT01;11;29;;45;Epiphyte collection;Epiphyte #29;0;;H2;Herbarium part 2 -Paris;LOT01-3429;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;-1;0;1;9/5/22 10:50;;;;;;;;;;;;0;3429;0;
1;"ValenzuelL;12/09/2024#00020";92;9/12/24;20;LOT01-3415/H1;;Souroubea;peruviana;Souroubea peruviana;581;Gilg;;;;;1;;;Planta seca;;Marcgraviaceae;Ericales;Eudicots;Tracheophyta;Plantae;Gilg;;1/18/26 14:05;LOT01;LOT01;11;15;;45;Epiphyte collection;Epiphyte #15;0;;H1;Herbarium part 1- USM;LOT01-3415;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;0;-1;1;9/5/22 10:50;;;;;;;;;;;;0;3415;0;
1;"ValenzuelL;12/09/2024#00762";92;9/12/24;762;LOT01-3462/H1;;Specklinia;sp. LV1;Specklinia sp. LV1;582;;;;;;1;;;Planta seca;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;;;1/18/26 14:05;LOT01;LOT01;11;62;;45;Epiphyte collection;Epiphyte #62;0;;H1;Herbarium part 1- USM;LOT01-3462;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;0;-1;1;9/5/22 10:50;;;;;;;;;;;;0;3462;0;
1;"ValenzuelL;12/09/2024#00753";92;9/12/24;753;LOT01-3457/H2;;Sphaeradenia;angustifolia;Sphaeradenia angustifolia;583;(Ruiz & Pav.) Harling;;;;;1;;;Planta seca;;Cyclanthaceae;Pandanaales;Monocots;Tracheophyta;Plantae;(Ruiz & Pav.) Harling;;1/18/26 14:05;LOT01;LOT01;11;57;;45;Epiphyte collection;Epiphyte #57;0;;H2;Herbarium part 2 -Paris;LOT01-3457;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;-1;0;1;9/5/22 10:50;;;;;;;;;;;;0;3457;0;
1;"ValenzuelL;12/09/2024#00752";92;9/12/24;752;LOT01-3457/H1;;Sphaeradenia;angustifolia;Sphaeradenia angustifolia;583;(Ruiz & Pav.) Harling;;;;;1;;;Planta seca;;Cyclanthaceae;Pandanaales;Monocots;Tracheophyta;Plantae;(Ruiz & Pav.) Harling;;1/18/26 14:05;LOT01;LOT01;11;57;;45;Epiphyte collection;Epiphyte #57;0;;H1;Herbarium part 1- USM;LOT01-3457;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;0;-1;1;9/5/22 10:50;;;;;;;;;;;;0;3457;0;
1;"CastroC;25/08/2025#00378";104;8/25/25;378;LOT03-45446/C;3296;Sphaeradenia;cf. amazonica;Sphaeradenia cf. amazonica;584;Harling;;;;;1;Fertile voucher;cf.;"Fertile voucher; Abundance per island: Medium; ";;Cyclanthaceae;Pandanales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;46;;45;Epiphyte collection;Angiosperm epiphyte;0;;C;Angiosperm epiphyte COL;LOT03-18415;4;v;5;142,6;30,5;5 665;-4,5;3 441;30,5;60;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3296;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Medium;4;34;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;15;;0;
1;"CastroC;25/08/2025#00072";104;8/25/25;72;LOT03-45439/H;3289;Sphaeradenia;cf. amazonica;Sphaeradenia cf. amazonica;584;Harling;;;;;1;Sterile voucher;cf.;"Sterile voucher; Abundance per island: Low; ";;Cyclanthaceae;Pandanales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;39;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-18487;4;f;5;288,1;30;5 665;1,76;-5 385;30;60;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3289;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Low;4;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;87;;0;
1;"CastroC;25/08/2025#00390";104;8/25/25;390;LOT03-214141/H;;Sphaeradenia;cf. amazonica;Sphaeradenia cf. amazonica;584;Harling;;;;;1;Fertile voucher;cf.;"Fertile voucher; Abundance per island: Medium; ";;Cyclanthaceae;Pandanales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;141;;45;Epiphyte collection;Epiphyte Angiosperm (Opportunistic);0;;H;Angiosperm epiphyte FMB;LOT03-21409;4;j;7,5;130,9;28;8 165;-5 346;6 172;28;60;;;;;0;14;Life On Trees-Amazon Andes 2024A;2/10/24;2/10/24;10.ii.2024;0;54;Castro;3391;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;Abundance/clump: Medium;4;34;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;9;;0;
1;"CastroC;25/08/2025#00081";104;8/25/25;81;LOT03-45446/H;3296;Sphaeradenia;cf. amazonica;Sphaeradenia cf. amazonica;584;Harling;;;;;1;Fertile voucher;cf.;"Fertile voucher; Abundance per island: Medium; plantula";;Cyclanthaceae;Pandanales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;46;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-18415;4;v;5;142,6;30,5;5 665;-4,5;3 441;30,5;60;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3296;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Medium;4;34;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;15;;0;
1;"CastroC;25/08/2025#00073";104;8/25/25;73;LOT03-45439/C;3289;Sphaeradenia;cf. amazonica;Sphaeradenia cf. amazonica;584;Harling;;;;;1;Sterile voucher;cf.;"Sterile voucher; Abundance per island: Low; ";;Cyclanthaceae;Pandanales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;39;;45;Epiphyte collection;Angiosperm epiphyte;0;;C;Angiosperm epiphyte COL;LOT03-18487;4;f;5;288,1;30;5 665;1,76;-5 385;30;60;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3289;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Low;4;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;87;;0;
1;"CastroC;25/08/2025#00605";104;8/25/25;605;LOT03-214232/C;3477;Sphaeradenia;cf. amazonica;Sphaeradenia cf. amazonica;584;Harling;;;;;1;Fertile voucher;cf.;"Fertile voucher; ; ";;Cyclanthaceae;Pandanales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;232;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;C;Angiosperm epiphyte COL;LOT03-214232;4;t;1,2;277;29,5;1 865;0,227;-1 851;29,5;40;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/14/24;8/14/24;9-16.viii.2024;0;54;Castro;3477;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;34;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00604";104;8/25/25;604;LOT03-214232/H;3477;Sphaeradenia;cf. amazonica;Sphaeradenia cf. amazonica;584;Harling;;;;;1;Fertile voucher;cf.;"Fertile voucher; ; Peciolo 70-90 cm. Lámina 50-61 cm";;Cyclanthaceae;Pandanales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;232;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;H;Angiosperm epiphyte FMB;LOT03-214232;4;t;1,2;277;29,5;1 865;0,227;-1 851;29,5;40;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/14/24;8/14/24;9-16.viii.2024;0;54;Castro;3477;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;34;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00126";104;8/25/25;126;LOT03-45573/H;3323;Sphyrospermum;buxifolium;Sphyrospermum buxifolium;585;Poepp. & Endl.;;;;;1;Sterile voucher;;"Sterile voucher; Abundance per island: Medium; ";;Ericaceae;Ericales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;73;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-18510;5;b;13,6;187,3;27,5;14 265;-14 149;-1 813;27,5;23;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3323;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Medium;4;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;10;;0;
